Review,a0,a1,a2,a3,a4,a5
"Cảm ơn dịch vụ cho thuê xe máy quy nhơn giá rẻ đã rất nhiệt tình hướng dẫn và giúp đỡ mình có chuyến hành trình trải nghiệm quy nhơn thật vui vẻ và thú vị. Bạn mình khen tít mắt lúc cửa hàng cho nhân viên mang xe tới, toàn e Vision đời mới, lại còn có mũ cặp thiệt dễ thương nữa. Hài lòng lắm luôn",0,0,0,0,5,0
"Khách sạn Quy Nhơn gần biển
Nằm trong phòng có thể view trọn bãi biển qua khung cửa kính.
Cảm nhận hương vị biển và các món hải sản tươi sống thật tuyệt vời.
Chắc chắn sẽ quay lại Quy Nhơn lần nữa",0,5,0,0,0,0
Quán này có nhiều bình luận tốt nên tôi dẫn anh họ đi du học về qua ăn thử . Ăn xong về nhà anh có dấu hiệu khó tiêu và chóng mặt . Tôi không hài lòng chút nào cả.,0,0,0,1,0,0
"Thoáng mát, sạch sẽ, tiện nghi đầy đủ",0,5,0,0,0,0
"Tết đến xuân về là lúc bạn bè gặp gở để trò chuyện hàn nguyên nhau sau 1 năm gặp lại. Không phải không dể tìm kiếm đâu quán này nằm trên con đường Ngô Mây nên dễ thấy. View quán zễ thương, à mình bật mí tầng 2 đẹp đấy nhé. mình thích trà sữa ở đây giá khá ok mà lại ngon, không cần phô trương này nọ miễn quán trà sữa ngon giá ok thì fan trà sữa như tụi mình tự tìm moi ra :)) chúc quán năm mới vui vẻ, phát triển hơn đặc biệt quán sớm sớm tạo ra những hương vị mới nhé <3",0,0,0,5,0,0
"Đồ ăn ổn, khá thích. Họ tính tiền chúng tôi cho khăn ăn tho. Hầu như không có tiền nhưng nếu tôi biết nó sẽ tốn kém tiền bạc, tôi đã đi và rửa tay trong phòng tắm ..",0,0,0,4,0,0
"Tôi đã ăn ở The Refinery trước đây, và thức ăn rất ngon. Hôm nay tôi đến lúc 11:01 và hỏi họ mở cửa lúc mấy giờ. Cô ấy nói rằng họ đã mở và hướng tôi đến một chiếc bàn bên trong. Tôi xem lại thực đơn và biết mình muốn gì, nhưng trong 20 phút, tôi không bao giờ được nói chuyện với ai nữa. Những người phục vụ nhìn tôi, không mỉm cười, nhưng không bao giờ cung cấp nước hoặc nhận và gọi món. Có lẽ đây là lý do tại sao thứ hạng của họ đã giảm cho đến nay. Ồ, tôi đã đi bộ qua đường tới Grand Hyatt và có một trải nghiệm tuyệt vời. Nhiều quá nên ngày mai tôi sẽ đi lại.",1,0,0,4,0,0
"Mình lại quán này mấy lần rồi, thử cũng nhiều món quán này, nhưng thấy cánh gà chiên mắm là ngon nhứt, thịt gà dai, mà mắm ak, đậm đà, thấm tháp lắm, mà quán hơi đông chờ hơi lâu chút. ngoài ra thì tất cả đều ok",0,0,0,4,0,0
"Mình có đặt phòng cho khách Nhật của công ty sang công tác tại đây. Khách rất hài lòng cảm ơn khách sạn vì mình đã được sếp khen.
",0,5,0,0,0,0
"Cũng tạm chủ yếu dô mua phải biết trả giá đồ í vs lại là dô xỏ khuyên thui à cũng tạm
",0,0,0,0,0,3
"Đi hòn khô chơi rất ok, hải sản lại rất tươi ngon, quá đã 😄",5,0,0,5,0,0
"Lần đầu tiên đi công tác ở Bình Định, xem review về dịch vụ cho thuê xe máy, chọn ngay chỗ này vì nằm gần bến xe Quy Nhơn. Đến rồi mới biết nơi này chất lượng và uy tín vô cùng, toàn là xe mới, máy mạnh. 💪💪 Tổng số ngày thuê xe của mình là 19 ngày, chặng đường đi hết tỉnh Bình Định, chở theo rất nhiều đồ, đi từ biển rồi lên núi mà xe bao khoẻ, bao xịn, không hề bị hư hại trong quá trình di chuyển, quá là tuyệt vời ông mặt trời🤩. Cô chú còn vô cùng tốt bụng và dễ mến, giảm giá xe cho mình nữa ấy😍😍 Cảm ơn cô chú vì dịch vụ quá tuyệt vời, vì tình người vô cùng ấp áp❤️❤️ Xin hẹn gặp lại sau ạ !",0,0,0,0,5,0
"Phòng cũng khá đẹp, có bar và bể bơi trên tầng thượng đẹp.",5,5,0,0,0,0
"Bình Định - Điểm du lịch đang nổi và thu hút rất nhiều khách du lịch trong giai đoạn gần đây. Sân bay Phù Cát mới được xây dựng trong năm 2018 nhằm đáp ứng lượng du khách đổ về ngày một đông. Với lối thiết kế không gian tuyệt vời, mới, hiện đại, đây là một địa điểm check in sống ảo cũng rất lý tưởng. Vote 5 sao cho 1 sân bay mới trên quê hương mình.
",0,0,0,0,5,0
"Nhìn quán bình dân thôi nhưng chế biến rất vừa miệng, đồ tươi ngon giá hợp lý",0,0,0,5,0,0
"Ăn gà rán ở đâu? Quy Nhơn có 4 thương hiệu gà rán luôn, nhưng em mình hay đòi ăn Jollibee nhất, tại nước chấm ở đây không cay, ở đây còn có mì Ý nữa. Jollibee có 2 tiệm, 1 là ở tầng 1 Kim Cúc Plaza và 1 ở Nguyễn Huệ, gần ngay Nice Cafe ấy. Cá nhân mình thấy gà rán ở đây ngon mà, nước chấm ngọt ngọt chua và ít cay nên dễ ăn ^^",0,0,0,5,0,0
"Đi ngang qua nên ghé ăn thử món kem bơ - Nhìn chung bơ ngon không bị đắng hay xơ , nhưng theo khẩu vị của mình thì quá lạt , viên kem lạt , bơ xay cũng lạt - xin thêm đường nhưng nhân viên và chủ quán nghe xong đều ngó lơ làm mình phải bỏ dở ly kem vì không tài nào nuốt nổi - Quán rất thích hợp với những ai ăn kiêng chứ không hợp với mình",0,0,0,4,0,0
"Lễ tân và bác bảo vệ rất nhiệt tình, phòng sạch sẽ, thang máy nhanh",0,5,0,0,0,0
"Đến chất 1 và không thích lắm trong vấn đề order nước, tính tiền xong ngồi đợi 15p sau nhân viên báo hết món đã order. Order món kem + trái cây + khúc bạch ( giá 29k) thì chẳng thấy khúc bạch gì cả mà nhân viên còn không thèm thông báo cứ làm xong giao cho khách. Không muốn ghé thêm lần nào nữa",0,0,0,1,0,0
"Cửa hàng thoáng đãng sạch sẽ, hàng hóa sắp xếp khoa học, NV phục vụ tận tình lịch sự.
",0,0,0,0,0,5
"Một khách sạn cực kì tệ. Phòng ốc nhỏ mà dám để phòng to. Tôi đặt phòng 40m2 mà đưa tôi phòng chỉ 30m2 rồi báo đây là phòng to nhất rồi. Đúng kiểu treo đầu dê bán thịt chó. Phòng ngộp, bẩn, hôi. Thái độ nhân viên cực kì tệ, không hề có ý muốn khắc phục việc này.",0,1,0,0,0,0
Khu du lịch Ghềnh Ráng Tiên Sa là khu du lịch vô cùng nổi tiếng ở thành phố biển Quy Nhơn. Vì nằm gần ngay trung tâm thành phố nên thu hút đông đảo du khách trong và ngoài nước. Đến đây du khách sẽ được chiêm ngưỡng một vẻ đẹp thiên nhiên tuyệt mỹ.,4,0,0,0,0,0
"Mình đi chuyến tuy hòa vào sg và sg bề tuy hòa ngày 1/6: xin chia sẻ cho quản lý nhà sao rút kinh nghiệm vì là hãng lớn nên mình tin tưởng đặt. Thứ 1 mình đi chuyến tuy hòa vào sg có con trẻ em theo đi xe 34 giường, đề nghị nhà xe sao nên xem các phim chiếu trên xe. Mình kêu con mở màn hình xem giải trí nhưng lại mở trúng các phim hồng kong hở nguyên cả ngực trần, làm mình phải bấm tắt kêu con ngủ. Thứ 2 chuyến sài gòn về tuy hòa xe bắt khách dọc đường quá nhiều nằm cả dãy lối đi có người còn kéo cả rèm ra nhìn thử rất khó chịu. Một chuyến đi rất không thoải mái",0,0,0,0,2,0
"Rượu bây giờ chả biết đâu là thật đâu là giả, dần dần rồi thương hiệu rượu bầu đá bình định bị mai một mất
",0,0,0,2,0,0
Nơi tốt để mua sắm,0,0,0,0,0,5
Đây sẽ nơi mình quay lại nhiều lần nữa.,0,4,0,0,0,0
Lối vào khách sạn hơi nhỏ và khó tìm,0,3,0,0,0,0
"Rất thoải mái, đúng giờ, 50k. Và nó mất khoảng 40 phút để đến sân bay.",0,0,0,0,5,0
"Mình đặt phòng 1 giường 2 người góc biển nhưng vì từng ghé ks 1 lần nên lần này được upgrade miễn phí lên phòng Senior Suite 43m2 rất rộng, có sofa dài và bàn sofa uống trà, phòng tiện nghi và view vừa ngắm góc biển vừa nhìn toàn thành phố ở tầng 16. Trải nghiệm tối ngắm thành phố về đêm và sáng ngắm mặt trời mọc trên biển thật tuyệt vời. Đang đợt dịch nhưng phòng sạch đẹp, đầy đủ tiện nghi đúng tiêu chuẩn 4*.",5,0,0,0,0,0
"Một trải nghiệm miễn phí rắc rối. Người lái xe của tôi đã đợi tôi khi tôi rời đi. 30 phút sau tôi đã có mặt tại khách sạn của mình. 
Xe đã được vệ sinh sạch sẽ và có máy lạnh, tài xế đến thẳng Khách sạn. Một dịch vụ tốt ở một mức giá tốt. Tôi muốn giới thiệu.",0,0,0,0,4,0
"Món chả giò là ok. Không có gì để hét lên. Miếng bít tết được nấu trên bếp nướng tại bàn của tôi rất dai và hơi không có hương vị. Theo ý kiến ​​của tôi, món salad Caesar đã bị quá liều.",0,0,0,3,0,0
"Dịch vụ ăn uống rất tệ, giá cả không hợp lý, quá cao so với thị trường
",0,0,0,1,0,0
"Nhân viên nhiệt tình, thân thiện. Phòng sạch sẽ, có bồn tắm, view biển, tiện nghi đầy đủ",0,5,0,0,0,0
"Quán nhỏ nhỏ xinh xinh , mặc dù vị trí trong hẻm nhưng vẫn mát mẻ . Nhược điểm quán hơi tối , k đẹp để lên hình lung linh . Yêu bà chủ quán ❤️ mình đến đây ăn thường xuyên nên được nhớ mặt luôn . Chè khúc bạch ở đây 15k nước trong veo không bị đục , nước ngọt , thanh , mát , mùa hè này nóng nực đến quán ăn một ly là mát ruột luôn . Bánh ngon , tầm 15k trở lên . Bánh thường có sẵn trong tủ , ai ăn gì thì đến chỉ . Tok đúng kiểu Hàn Quốc nên khó ăn . Cá viên chiên ngon ❤️ luôn ủng hộ quán dài dài",0,0,0,5,0,0
"Nhận xe, check xe các kiểu ai cũng hài lòng, bọn mình có chụp 1 bô hình kỉ niệm , mỗi xe đều trang bị đầy đủ mũ bảo hiểm và áo mưa. Cạn lời hơn khi a chuẩn bị cho nhom mình cả bơm lốp xe bằng chân, đề phòng đi xa bị thủng lốp còn có đường chạy về, vì quá hài lòng về thái độ phục vụ cũng như chất lượng xe của bên anh. Nên nhóm mình ko trả giá mà trả sòng phẳng tiền, ko xin bớt luôn.",0,0,0,0,5,0
"chúng tôi đã ở quán bar này được 2 buổi tối, đêm đầu tiên có bóng đá, sự rung cảm tuyệt vời của VN đã chiến thắng. 
đêm thứ hai họ có một ban nhạc vui nhộn với nhiều trò chơi trên bàn để chơi. nhân viên chu đáo và cocktail tốt.",5,0,0,5,0,0
"Mình và bạn đi cả thảy là 7 người, 5ng đến trước 2 đến sau. Tụi mình gọi nước và ngồi được một lúc thì 2 bạn sau đến và order thêm 2 nước chanh. Order xong là lúc quán cũng bđầu vãng khách nên mình và bạn mình có DẶN 2 BẠN NHÂN VIÊN là tụi mình muốn ra ngoài cổng hoa chụp hình một chút, tụi mình chưa dùng nước xong và còn order mới. Cả bàn mình lúc đó có 2 ly nước uống đc 1 nửa và 3 trái dừa 1 trái đã uống xong 2c mới uống được ít. Tụi mình ra chụp hình đâu 5’ thì 2 bạn mình vô xem có nước chanh chưa và rồi, nguyên cái bàn dọn luôn :))) Mình có lại quầy hỏi nhân viên, có cả chị quản lý đó luôn nhưng chỉ nhận đc lại lời chối của tất cả nhân viên là “không phải tui dọn nha” :)) và không một lời xin lỗi. Quans nằm hầu hết trong các review đi Quy Nhơn nhưng nếu như ai hỏi mình share kinh nghiệm mình sẽ nói là “ĐỪNG ĐI SURF BAR” :) Chán kinh khủng, nhạc dở, nước dở, chả hiểu sao mà nổi tiếng.",0,0,0,1,0,0
Đường Trần Hưng Đạo quẹo vào đường Hàm Tử sẽ thấy bến cảng cho các tàu đi đánh bắt và tàu chở khách ra đảo.,5,0,0,0,0,0
Cơ sở chả ram uy tín nha,0,0,0,5,0,5
"Đánh giá 1 sao cho rạp chiếu phim starlight, hôm mình đi xem phim tối mồng 6 tết rạp 1, màn hình coi mà nhòe ánh sáng xanh, đã reset màn hình lại trong lúc đang xem nhưng vẫn k hết. Lần đầu xem cũng như lần cuối :)",1,0,0,0,0,0
"Hôm nay mình oder gà sốt HS , loại sốt này mình nghe nói ngon lắm nên ăn thử , và thực sự nó không làm mình thất vọng . Gà vẫn mềm , da vẫn còn độ giòn tan vì lúc mình gọi người ta mới phủ sốt nên không sợ da bị mềm đâu nha . Phần sốt phải nói là ngon cực , ăn gà này khỏi cần chấm tương ớt hay tương cà gì luôn vì nó rất cay , ăn xong còn chấm chấm mút mút cho đã thèm , lần sau nhất định sẽ gọi món này tiếp",0,0,0,5,0,0
"Mì cay ăn ổn chứ k ngon xuẤt sắc, tính ra nước dùng cũng đậm đà, đủ topping các kiểu nên cũng dc, hải sản cũng, có cái phịc vụ hơi lâu, mình đi cuối tuần, quán hơi đông, chắc do vậy mà k đủ nhân viên, nếu có dịp sẽ ghé lại",0,0,0,4,0,0
"Tiện nghi, sạch sẽ, nhân viên thân thiện và ân cần. Rất thoải mái khi nghỉ dưỡng ở đây, view biển cực đẹp, giá rất phải chăng",0,4,0,0,0,0
"Các mẫu áo phong phú, trẻ trung, chất thun mịn mát, các bạn nhân viên nhẹ nhàng, nhiệt tình, tạo cảm giác thoải mái cho khách hàng.
",0,0,0,0,0,5
"Mình rất thích các món ăn Hàn Quốc, nên mình đã thử khá nhiều quán, từ Sài Gòn, Phú Yên lẫn Quy Nhơn. Về mặc giá cả thì mình thấy ổn, vì nguyên liệu nấu khá mắc, nên quán để giá vậy vừa tầm với sinh viên, học sinh mà có thể ăn được nhiều món. Không gian quán khá nhỏ, mình đì nhiều lần, và có vài lần ko có bàn để ngồi và ra về. Mình thích món cơm trộn ở đây, rất hợp khẩu vị mình. Ơ những nơi khác thì món Hàn khá nhạt. Về vị thì mình thấy ok, nhưng các món như lẫu, tokbokki quán cho khá nhiều tương ớt nên khá mặn, mình là người ăn mặn mà vẫn ko thể trụ nỗi, hy vọng quán nêm nếm lại thì sẽ ngon hơn đó. Nói chung ngoại trừ cái hơi mặn ra thì các món ăn khá ok.",0,0,0,4,0,0
"Mình đến quy nhơn 3 ngày, đi chơi nhiều nơi điều bằng xe máy của công ty. Xe chạy tốt, nhân viên cũng nhiệt tình. Cho bạn 5 sao",0,0,0,0,5,0
"Có đầy đủ cá dịch vụ giải trí như xem phim, chơi bowling, game, ăn uống cafe, sang trọng và hiện đại. Nhân viên thân thiện, cảnh đẹp",5,0,0,0,0,0
"Vị trí tốt. Chất lượng thực phẩm là như vậy, nhưng giá cả khá cao. Nếu bạn tìm kiếm các loại thực phẩm tốt với giá tốt và không quan tâm nhiều
 về nó phải là một ""nhà hàng"", nó là thú vị hơn để có hải sản tại các nhà hàng nhỏ khác dọc theo các đường phố mà chỉ là 10 phút đi bộ. Một nửa giá ít nhất, và thực phẩm là thực sự ngon.",0,0,3,3,0,0
