,Review,a0,a1,a2,a3,a4,a5
330,"Lần đầu đến Quy Nhơn được giới thiệu đến ăn quán bún cá này. Quán rất đông khách, không gian rộng rãi có 2 tầng đoàn nào nhiều người không phải lo không có chỗ. Ấn tượng đầu tiên là nhìn bát ăn của khách quá là to bằng cái chậu con luôn, cá, chả đều nhiều trông rất ngon mắt, Quán còn có mẫu các loại bún bằng nhựa giống như các nhà hàng Nhật vậy. Ăn bún cá ở đây khá ngon thơm và khác với các địa phương khác, có nấm giòn, giò thì khá béo giống như cho pate vậy. Nước đậm đà rất dễ ăn sẽ quay lại ăn nếu có cơ hội vào Quy Nhơn lần nữa.
",0,0,0,5,0,0
331,"Quy Nhơn thì giờ đang nóng đó, nhưng không thể cản được việc mình muốn ăn mì cay ^^ Quán mì cay này gần nhà mình nên đi xuống có một tí à. Quán rộng rãi, sạch sẽ, thoáng mát. Menu ở đây ngoài mì cay bò, mì cay hải sản còn có cả mì khô, mì bay nữa. Mình cũng ăn qua vài loại ở đây, thử cả mì bay luôn rồi. Hôm nay thì thử mì khô bò. Mì ăn ngon, vừa miệng, bò cũng được nêm nếm trước. Vì mình ăn cay không được nên vẫn thấy nó hơi cay. Hic. Lần sau sẽ nhắc quán không làm cay cho mình vậy.",0,0,0,3,0,0
332,Không chắc sẽ quay lại!,0,0,0,0,0,0
333,"Mong rằng quản lý ở đây có thể thấy cái bình luận này. Nhân viên tại quầy gửi đồ tóc ngắn có thái độ không mấy thânthiện, lại rất khó chịu khi tôi hỏi tìm đồ để quên, trông khi tôi đến trước để lấy đồ thì chị ấy lại lấy cho mấy người đến sau để tôi chờ cũng gần 10p.",0,0,0,0,0,2
334,"Vị trí: Quán khá rộng và nằm ngay mặt tiền nên cũng dễ tìm. Không gian:Quán nhìn sạch sẽ và tươm tất, nhân viên cũng lịch sự. Món ăn: tụi mình kêu 2 tô bún thập cẩm, thật không hối hận. Trong tô bún là đủ các món của quán: chả cá, ốc, sứa, riêu cua thịt, rạm... Lần đầu tiên ăn hết bún mà đồ ăn còn ngập mặt. Món nào cũng ngon và nhiều nên ăn phê luôn. Chi phí: Tổng thiệt hại hết 70k. Quá xứng đáng! Sẽ cho quán này vào danh sách yêu thích khi tới Quy Nhơn 😁",0,0,0,5,0,0
335,"Giá thành tốt, giáp biển, phòng sạch sẽ, nhân viên nhiệt tình",0,4,0,0,0,0
336,"Quán nằm ven hồ và có ba tầng. Tầng một không khí thoáng mát, hướng thẳng ra hồ. Ngồi tầng hai không gian kín khá yên tĩnh, nhẹ nhàng, lịch sự. Tầng ba thì mình chưa ngồi thử. Lần đầu tới đây mình đã mê luôn hương vị đồ ăn Ấn. Mình thích nhất là bánh Nan tỏi ăn với cari gà xé của quán, đồ uống thì rất ngon và chất lượng.",0,0,4,4,0,0
337,"Người lái xe thân thiện đã đợi chúng tôi, giúp mang hành lý và xe rất sạch sẽ và gọn gàng. - Dịch vụ hoàn hảo.",0,0,0,0,5,0
338,"Mọi thứ đều ổn cho đến khi mình và gia đình đến quầy cơm của siêu thị. Cơm thì phải nói là dở, mắc, nhân viên khó chịu. Lần đầu mình đến đây có gì chưa biết thì nói nhẹ nhàng, đằng này nhân viên hét hô khách. Không bao giờ ăn ở đây lần 2 😌😌
",0,0,0,2,0,0
339,"Mình đến vào buổi sáng nhưng bất ngờ là quán khá là đông, ngồi chật kín. View khá đẹp, sáng, rất nổi bật . Nhân viên phục vụ nhiệt tình, thân thiện và khác chu đáo. Nhưng mà điểm trừ ở đây có lẽ do nước không được ngon lắm theo quan điểm của mình thì nước khá là nhạt, vị trà nhạt không được đậm lắm còn váng phô mai cũng ổn nhưng cũng khá nhạt không có đậm mùi . Nói chung tạm được còn giá cả thì cũng khá hợp lí, phù hợp với học sinh, sinh viên.",0,0,0,4,0,0
340,"Hiện đại, mới mẻ, sang trọng. CGV luôn là nơi để tôi đến và xem những bộ phim yêu thích như của MCU hay các Drama chính kịch VN. Thái độ nv phục vụ rất ok",5,0,0,0,0,0
341,Nếu có 10 sao thì mình cũng sẽ đánh giá cho dịch vụ này vì nó rất tuyệt: xe mới - phục vụ nhiệt tình - giá cả hợp lý không có phàn nàn gì  Chợ thu mua xe may quy nhon 27a Hoàng Hoa Thám số một,0,0,0,0,5,0
342,"Từ miền tây ra Quy Nhơn du lịch mọi thứ thật xa lạ, bất ngờ nhất là con người quy nhơn lại vô cùng giản dị hiền lành và chân thật. Đi đâu cũng được mọi người giúp đỡ rất ân cần và vui vẻ. Mình ở khách sạn osaka, ngày đầu tiên đi taxi và thấy nó khá tốn kém nên mình có hỏi lễ tân khách sạn có cho thuê xe máy không, nhưng thật ko may cuối tuần bên khách sạn khách đông nên đã hết xe. Trong cái rủi có cái may, mình đến 1 quán ăn đối diện khách sạn thì thấy có các bạn khách du lịch khác cũng ăn ở đó, mình có hỏi thì các bạn ấy chỉ mình chổ thuê xe máy của bạn Hoài Bảo, mình gọi điện thì bạn ấy bảo có giao xe tận nơi, nhiệt tình hết sức vậy là mình book 1 xe ga cho 3 ngày ở đây. Xe ở đây rất sạch sẽ, mới và tiết kiệm xăng, có mũ bảo hiểm cặp rất dễ thương. Mình di chuyển ba ngày chỉ tốn 450K, thật tiết kiệm, vi vu khắp mọi nơi của tp Quy Nhơn luôn. Các bạn đến Quy Nhơn du lịch cần thuê xe máy cứ liên hệ cửa hàng của bạn Hoài Bảo nha, uy tín và chất lượng lắm, mình trải nghiệm rồi, hãy tin mình",0,0,0,0,5,0
343,"Mấy bạn quản lý khách sạn rất nhiệt tình, thân thiện",5,0,0,0,0,0
344,"Tuyệt vời để đi lại từ quận này sang quận khác thông qua đường thủy vì nó rất nhanh. Tương tự như điểm dừng xe buýt. 
Khuyên bạn nên đi vào ban đêm vì đèn đêm rất đẹp ở Hồ Chí Minh.",4,0,0,0,4,0
345,"Các nhân viên phục vụ vui lòng. Bánh phô mai là loại bánh của Nhật, mềm và bông. Giá cà phê The Legend Special cao gấp đôi giá cà phê expresso. Hạt cà phê là từ cầy hương của mèo pooh. Nó rất dày và mạnh mẽ.",0,0,0,3,0,0
346,"Sân bay quy mô nhỏ nên số lượng quầy thủ tục rất ít. Nếu có khách đoàn đến là phải đợi cực kỳ lâu. Nhân viên cũng không có sự quyết liệt trong điều phối, kiểm soát càng làm tình hình căng thẳng hơn. Quy Nhơn đang tiến đến phát triển du lịch tầm cỡ quốc tế thì thiết nghĩ chất lượng sân bay cũng cần được cải thiện
",0,0,0,0,2,0
347,"Cuốn bao ngon, nước chấm đậm đà Bánh canh thì khỏi bàn, hầu hết nguyên liệu đều đc làm truyền thống theo cách thủ công > nên mấy bạn đừng chê mắc nữa nhé ( nguyên liệu sạch và an toàn thì đừng lấy ra mà so sánh với đồ China)🙂 ——> Mình sẽ quay lại quán ủng hộ quán nếu có dịp ra Quy Nhơn",0,0,0,5,0,0
348,"Không gian biển đẹp tuy nhiên đơn vị quản lý để cho các nhóm khách vào ăn nhậu hát hò bằng loa kẹo kéo rất phản cảm, các lối vào bị bịt kín bằng các tảng đá không còn đường dành cho người khuyết tật. Mua bán hàng rong lấn chiếm không ai xử lý
",3,0,0,0,0,0
349,"Coi bình luận, đánh giá thì ai cũng khen nhưng đến tận nơi thì thất vọng. Thái độ phục vụ tệ (quán chỉ có 2 đứa mình ngồi, thà đông không nói, chỉ có 2 đứa ngồi), đồ ăn thì làm ăn cũng tạm thôi. Món gỏi thì cho quá nhiều nước mắm (quá mặn), cua gạch rang me thì thật sự không phải rang me mà là rang cái gì ak (me đâu có mắc đâu mà nấu ăn kiểu đó). May 2 món còn lại là sò điệp nướng mỡ hành và hàu pho mai ăn cũng tạm, không là thật sự quá thất vọng luôn.",0,0,0,2,0,0
350,Chúng tôi đã có thể đặt phòng một ngày trước đó chỉ đơn giản qua WhatsApp và người đại diện chúng tôi đã đặt chuyến đi nói tiếng Anh tuyệt vời.,5,0,0,0,0,0
351,"Từ trước đến giờ, hình như mặc định trong suy nghĩ của người dân Quy Nhơn: Cơm gà thì phải nói tới Quê Hương. Nhưng khoảng 2,3 năm trở lại đây, quán cơm gà mới xuất hiện nhiều hơn. Một trong số đó, đang rất thành công chính là Cơm Gà Trống. Mình tới vào 1 buổi chiều sau 3 ngày nghỉ lễ. Quán có mặt tiền khá thoáng đãng, không gian bên trong rất ấm cúng, sạch sẽ. Bàn ghế, muỗng, nĩa, tương ớt, xì dầu,.. tất cả đều rất chỉnh chu, ngắn nắp. Mình gọi 2 phần, 1 cơm gà xối mỡ và 1 cơm gà chiên mắm. Sau khi ăn xong, mình xin được só sánh ngắn gọn với Cơm gà Quê Hương(QH) như sau: - Ưu điểm: quán phục vụ cực nhanh, nhân viên dễ thương, không gian quán nhìn gần gũi, quan trọng nhất là giá cả cực kì rẻ so với QH (có hình menu kèm giá), free trà đá theo kiểu mỗi người 1 ly, cơm và gà rất ngon. - Nhược điểm: không gian quán không lớn lắm, chỉ phuc vụ cùng lúc được tầm 20-30 người, gà chiên hay xối mỡ so với QH còn khoảng cách về chất lượng ở lớp da giòn, phải công nhận QH chiên gà lớp da cực ngon. Tóm lại: nếu bạn là khách du lịch đi theo nhóm hoặc khách lẻ, mong muốn có 1 đĩa cơm gà đầy ắp với giá cực iu thương thì Gà Trống là lựa chọn hàng đầu khi đến Quy Nhơn.",0,0,0,4,0,0
352,"Hồi trước còn đi được, dịch dã ở nhà gọi tổng đài tổng đài nói sẽ gửi xe đến gấp, ngồi đợi 15 phút gọi lại thì tổng đài đó (đổi là nữ) rất thái độ 
và nói nếu không có tin nhắn trong từ 3-5 phút là không có xe. Làm sao KH có thể biết được nên chỉ biết đợi trong vô vọng,
 có xe hay không cũng phải thông báo cho khách chứ.",0,0,0,0,1,0
353,Những bữa ăn của khách sản trong thời gian chúng tôi ở 3 ngày chỉ đổi vài món còn lại đều chung 1 món nên lúc ăn rất là ngán vì bữa ăn ko có thay đổi nhiều,0,0,0,2,0,0
354,"Quán có không gian rộng rãi và thoáng mát có khu máy lạnh và cả sân vườn nên các bạn có thể chọn lựa 1 chỗ ngồi lí tưởng cho mình... quán có không gian xanh long lanh như tình yêu ông bà anh... thích cách phục vụ của các bạn nhân viên dễ thương, cách nói chuyện thật trìu mến và làm cho khách ai cũng thích... nước uống rất phong phú và đa dang... giá cả cũng ko đắt cho lắm... phù hợp cho các bạn đến vui chơi uống nước và sống ảo các kiểu... mình sẽ ghé quán thường xuyên, mình thích cái mùi hương của quán nó thật đặc biệt mà chỉ có khách đến quán mới cảm nhận được....",0,0,0,5,0,0
355,"Hàng hóa đa dạng rất tích hợp để mua sắm.
",0,0,0,0,0,3
356,"Đồ hợp gu với giới trẻ, giá ổn ko quá cao, phù hợp với sinh viên, quần áo cũng khá đẹp, nên ghé qua
",0,0,0,0,0,4
357,"Khu Trung Tâm
Trải nghiệm sống tiện nghi, phong phú tại Thị Nại Eco Bay với các công trình thương mai kết hợp vui chơi giải trí, phục vụ nhu cầu của cư dân và du khách.

Biệt thự trên đảo
Gồm 4 loại biệt thự được bố trí theo từng nhánh, như dòng chảy của đại dương uốn quanh mềm mại, hài hòa với cảnh quan, thiết kế kết hợp hài hòa giữa tự do và riêng tư trong môi trường kết nối cộng đồng, phù hợp với lối sống hiện đại.

Khách sạn
trên đảo
Toạ lạc trên một đảo độc lập, yên tĩnh, được trang bị tiện ích đẳng cấp. Đặc biệt, khách sạn với góc nhìn tuyệt đẹp từ hầu hết các phòng.

Khu Resort trên cọc
Khu resort trên cọc cho bạn tận hưởng thiên đường “Maldives” ngay tại Thị Nại Eco Bay, nơi giao hoà đất trời, riêng tư và gần gũi với thiên nhiên. Trải nghiệm giá trị cuộc sống cùng với rừng cây và đại dương bao quanh.

Bến Du thuyền
Du thuyền không chỉ là phương tiện giao thông tiên tiến mà còn là trở thành điểm đến cho những ai tìm kiếm một lối sống phong cách và đẳng cấp. Bến du thuyền góp phần hoàn chỉnh các đầu mối giao thông khu vực trên 5 hòn đảo tại Thị Nại Eco Bay.",5,5,0,0,5,0
358,Tôi thuê một chiếc xe máy ở đây cho một chuyến đi trong ngày bên ngoài thành phố và nhận được dịch vụ tốt nhất tôi có thể yêu cầu. Huyền Anh rất tốt bụng để giải thích cho tôi tất cả các loại xe máy cô ấy đang có và những gì là tốt nhất cho tôi. Tôi rất vui và chắc chắn sẽ giới thiệu bạn bè của tôi thuê xe máy từ cô ấy.,0,0,0,0,5,0
359,"Hải sản tươi ngon, hợp khẩu vị mình, giá cả phải chăng, nằm trong hẻm nhỏ nhưng rất đông thực khách. Quán có vẻ lâu đời, phục vụ hơi chậm chạp",0,0,0,4,0,0
360,"Hè dịp mình đi du lịch ở thành phố Quy Nhơn - Bình Định, trời nắng nóng nên tìm quán trà sữa trú, phải nói là tìm được quán quá ưng ý, thức uống ngon, giá hợp lý gặp anh chị nhân viên lại nhiệt tình và dễ thương hết sức ❤️😆.",0,0,0,5,0,0
361,"Tuấn là một chàng trai tuyệt vời, người đã cung cấp cho chúng tôi một chiếc xe tay ga chất lượng tuyệt vời với một mức giá tuyệt vời!  Ai ở Quy Nhơn thì nhất định phải đến đây thuê xe máy và dùng để ngắm núi Bà Hỏa nhé !!!",0,0,0,0,5,0
362,"Rất nhanh nhưng thuyền trong điều kiện tồi tệ, bạn không thể nhìn thấy qua cửa sổ",0,0,0,0,2,0
363,"Các món ăn ở đây món nào cũng ngon , đặc biệt ngon nhất là món dimsum ăn mà muốn ăn hoài lunn",0,0,0,4,0,0
364,"Kỳ nghỉ ở Quy Nhơn quá tuyệt vời khi lựa chọn Fleur De Ly là nơi nghỉ dưỡng. Nhân viên dễ thương, nhiệt tình, đặc biệt các bạn lễ tân. Hỗ trợ gia đình mình rất chu đáo. Khách sạn view hướng biển đẹp, vị trí thuận lợi khi di chuyển đến địa điểm du lịch. Cảm ơn khách sạn đã làm trọn vẹn cho kỳ nghỉ gia đình.",0,5,0,0,0,0
365,Giá phòng quá rẻ so với chất lượng,0,5,0,0,0,0
366,"Không biết m.n sao chứ e đi 1 lần là né lun Ngày 27/11/2020 15:56 mình có gọi hỏi thuê xe thì được báo giá Xe số:100k/ngày Xe ga cũ:130k/ngày Xe ga đẹp:150k/ngày Ok, 16:03 người ta alo giao xe mình xuống nhận xe tại ks và ngta còn nói nếu muốn ra sân bay thì ngta cũng có xe đưa rước giá 250k ra sân bay. Ngày 28/11/2020 16:04 mình alo nói tới ks cho mình trả xe vs lại mình có thuê xe di chuyển ra sb, 16:21 cô đó tới ks gọi và báo đã tới nơi thì mình ra để thanh toán tiền thuê xe máy vs tiền xe di chuyển ra sb lun mình còn hỏi lại là 250k ra sb đúng k cô, cô tl ukm, mình hỏi vậy tổng thuê xe máy vs xe di chuyển ra sb là bnhiu(lúc này đến đoạn hết hồn) tổng 450k nha con. Mình có nói hwa cháu nhận xe lúc 4h hơn nay trả cũng vậy (do cô tới lấy xe trễ vài phút rồi cô tính thêm 1/2 ngày hay j) ""là mình nghĩ""... Mình có nói lại thêm lần nữa hwa cháu nhận xe lúc 4h hơn hnay trả cũng tầm giờ đó mà cô thì cô đáp lại:ukm vậy là cô tính 1/2 ngày, thôi móc tiền ra chung đi cho lẹ chứ mình chẳng muốn đôi co làm gì!",0,0,0,0,2,0
