 ,Review,nha_hang
247,"Quên nói về thức ăn - kêu nhum gì mà thê thảm , không béo gì hết, chỉ 1 màng mỏng , ăn không cảm nhận được gì luôn , tôm mũ ni giá 2 tr2 /kg vậy mà lúc chế biến không hề đem lên cho khách xem, lúc order thì pv nói 1 con chỉ khoảng mấy lạng cuối cùng tính tiền 1 con gần cả ký lô- - Nói chung tránh xa quán này ra",2
248,"Lần trước di thấy ok nhưng lần đến Qui Nhơn ghé lần nữa thì thất vọng hẳn - Nhân viên phịc vụ chậm chạp , kêu món ăn xong dọn được vài món thì ngưng luôn , để ngồi ngó nhau chơi, nhắc hai ba lần mới bưng tiếp lên 1 món rồi lại ngưng - Thắc mắc thì trả treo, nói 1 tiếng cãi 1 tiếng ( nhân viên nam tròn tròn ) - Bực bội gì đâu - Thái dfooj phục vụ như vậy thì chả bao giờ ghé nữa",2
249,"Thời gian công tác ở Qui Nhơn được ghé nhà hàng này nhiều lần. Nói chung là không gian quán thoáng đãng , rộng rãi và mát mẻ . Nhân viên phục vụ nhanh nhẹn , thân thiện với khách hàng . Thời gian chế biến món ăn hơi lâu một tí nhưng bù lại được ăn ngon nên cũng đáng để chờ đợi. So với mặt bằng nhà hàng thì giá cả ở đây cũng không đắt lắm . Đồ ăn ở đây có nhiều món ngon lạ, cách chế biến cũng khá hấp dẫn . Ưng nhất là món hàu phô mai và súp khoai tây hải sản. Mem nào mê hải sản nhất định phải ghé đây ăn thử nà.",4
250,"Tìm mãi mới thấy có mỗi quán này bán hầu sống ở Qui Nhơn . Nói chung là mặt bàn quán khá to , rộng rãi và mát mẻ . Nhân viên phục vụ nhanh nhẹn , dễ chịu với khách hàng . Thời gian đợi chế biến món ăn hơi lâu một tí nhưng bù lại được ăn ngon cũng đáng . Giá cả ở đây cũng không đắt lắm . Đồ ăn ở đây có nhiều món lạ và chế biến khá hấp dẫn . Mình đến đây hay ăn hầu sống với các loại hải sản nướng . Cực kì ngon luôn",4
251,"Hải sản tươi, ngon, chắc nịch và nhiều đồ lạ. Lần đầu ăn con nhum to khủng bố thế. Sìa vừa to vừa ngọt. Giá cả quá rẻ so với 1 quán cỡ nhà hàng. Đĩa bào ngư có trăm mà to nhiều phát sợ. Thích nhất là sự chuyên nghiệp của nhân viên. Đông kinh khủng mà ko bỏ sót ai. Mình hỏi nhà vệ sinh ở đâu còn nhìn theo thấy mình vào đúng nơi mới quay làm việc khác. Cô chủ quán nhiệt tình giới thiệu, chu đáo và đáng yêu",5
252,"Hải sản ở Quy Nhơn vốn đã khá tươi và nhiều loại lạ đa dạng rồi. Quán khá lớn, rộng rãi và thoáng đãng. Nhân viên phục vụ lịch sự, lễ phép nhưng hơi chậm chạp. Nhà mình đi ăn có 1 lô lốc lít nhít trẻ con không ăn nhậu được nên phải gọi cơm thịt trứng canh cho tụi nhỉ ăn riêng mà phải chờ lâu ơi là lâu. Đến khi mâm người lớn phải ăn nhậu được nửa bữa rồi mới thấy mâm trẻ con được vào ăn. Đồ ăn mặt bằng chung chế biến ổn, có món ăn rất lạ miệng.",4
253,"Hôm nay, tôi gọi phòng vip họp mặt bạn!!! Khi nói chuyện với nhân viên đặt phòng. Mới hỏi một câu thi lại đáp một câu, ko biết tôn trọng khách hàng!!! Tôi khuyến cáo mọi người ko nên tới nhà hàng nay! Cho dù thức ăn ngòn mài cách phục vụ thế này ko chấp nhận được😠😠😠",2
254,"Rất phù hợp với khách du lịch gia đình, nghỉ dưỡng:
- Đồ ăn rất ngon, hàng cao cấp cũng có: cua huỳnh đế sống (tùy hôm), ghẹ bự...
- Vị trí tốt, ngay mặt đường bờ biển, nội ngoại thất đẹp
- Nhân viên xinh xắn, phục vụ nhiệt tình
- Giá cả không phải bình dân, phù hợp gia đình du lịch nghỉ dưỡng",4
255,"Mình cùng gia đình tới đây ăn, tổng là khoảng hơn 20 người, ngồi phòng vip, uống ken, gọi cá, tôm, sò v.v..tá lả mà hết có hơn 4 triệu.
Món nào cũng ngon cả.
Thích các món salad rau càng cua, rất đậm đà, nhưng ko bị ướt.
Cá bớp nướng nghệ, 1 lát cá to bằng cái thớt, thịt cá chắc, ngọt da thì dai dai béo béo quá đã.
Ngoài ra có món lịch huyết um sả, ăn ngon ngậm mà nghe luôn.
Thêm một món lạ mà ở Đà Nẵng ko có là món cá ninja nướng ?!?!! Cá nướng xong như miếng sườn non, thịt dai, được tẩm ướp ngọt ngọt mặn mặn rất đậm đà, ở giữa thịt cá có 1 ống nhỏ nhỏ vừa như sụn vừa như tủy, ăn giòn giòn đã ghê ^_^",4
256,"Hôm qua đi vô quán.. Mang tiếng là nhà hàng mà từ phục vụ gửi xe đến phục vụ đồ ăn cung cách dở ở là dở... gửi xe thì ko có thẻ xe, lỡ mất thì chả bít nói ai.... nhân viên gửi xe mà bắt khách tự đi gửi tự dắt xe....mà con nạt nữa chứ... Nhân viên phục vụ thì ù lì chậm chạp.... hết đá thì phải đi xin mới cho, mà xin rồi cũng ngó lơ chứ chẳng cho, phải xin 2 3 lần mới được... phục vụ thua cả mấy quán bình dân ở sài gòn... 
Về đồ ăn thì quá dở, mang tiếng là xử biển mà mực thì khô queo, mực thì chả tươi tí nào, thua cả ở những vùng biển khác, không biết quán khác thì sao chứ nhà hàng này thì tệ... ăn hàu hay sò điệp nướng cảm nhận được cái to nhiều thịt nhưng lại ko ngọt... nêm nếm thì chả ngon, lạc nhưng giá mắc ngang ngửa sài gòn có khi hơn... nghĩ sao ăn cua mà 470k/1kg thì về sài gòn ăn còn rẻ hay đi chỗ khác.... thấy được khen ăn thử thất vọng, vừa thấy uổng số tiền bỏ ra nhưng mà ăn ko thấy ngon...mọi người nên cẩn thận khi đi vào... 1 lần và say goodbye em nó... ko có ghé lần 2 nữa đâu.....",2
257,"Nhà hàng nằm đối diện biển, khá rộng rãi, dân địa phương ăn nhiều, hải sản tươi ,chế biến rất vừa miệng. Nhà mình gọi món cơm chiên cua : cơm chiên khô ráo , ngon lắm, sò điệp nướng phomai , tươi , mềm chín tới vừa ăn, nhum nướng bơ tỏi, ốc nhảy đều OK - Giá cả không biết so với mấy chỗ khác ớ Qui Nhơn ra sao chứ so với Sài gòn thì quá rẻ - Ai du lịch đến Qui Nhơn nên ghé thử",4
258,"Quán rất sag trọg,ăn đồ ngon,tươi,làm chu đáo,nhân viên tận tìh",4
259,"Mình gọi 2 ly 7 up nhưng lúc uống lạt nhách hong có vị gì hết, như uống nước lọc có ga :(( thật là thất dọng",4
260,"2 đứa vào lotte gọi 1 phần combo gà H- S có 2 miếng gà sốt, 1 phần khoai tây chiên và 1 ly nước 
Gọi thêm 2 cây kem socola
Tổng thiệt hại là 95k
Đồ ăn ok như các chi nhánh khác",4
261,"⭕️Đi dịp tết nên siêu đông, siêu ồn, siêu dơ. Nv dọn không kịp, ngồi bàn ăn mà dưới chân 1 đống rác.
🥨Mực rán tuy nguội nhưng vẫn giữ được độ giòn, vị thì giống như mọi cn khác.
🍗Gà sốt đậu nóng, thịt mềm, vị ổn.
🍔Burger tôm ổn, vị y như ở SG. 
Nói chung món ăn okela chỉ có k thích chỗ dịch vụ, không gian xug quanh",3
262,"Hamburger ngon,miếng thịt to :) gà giòn. Nhân viên nhiệt tình (y)",4
263,"Mình đi bigc mua đồ nên tiện ghé vào xem có gì ăn không, ở đây rất nhiều món nhé. Mình thấy kem ở đây khá là rẻ chỉ 5k 1 ly, mình tới và người ta làm từ máy ra luôn, ngon lạnh lạnh. Buổi tối khách ở đây khá đông nên mình lựa lúc 5h chiều cho thoải mái check. mình để ý ở đây rất sạch sẽ nhé, khách vừa ăn xong đi là có nhân viên lau dọn sạch sẽ từ trên bàn xuống sàn nhà. 1 nơi có thể nghỉ trưa rất tốt và mát mẽ cho những người dân văn phòng ko có chổ trú ngụ buổi trưa nhé.",4
264,"Hôm nay mình oder gà sốt HS , loại sốt này mình nghe nói ngon lắm nên ăn thử , và thực sự nó không làm mình thất vọng . Gà vẫn mềm , da vẫn còn độ giòn tan vì lúc mình gọi người ta mới phủ sốt nên không sợ da bị mềm đâu nha . Phần sốt phải nói là ngon cực , ăn gà này khỏi cần chấm tương ớt hay tương cà gì luôn vì nó rất cay , ăn xong còn chấm chấm mút mút cho đã thèm , lần sau nhất định sẽ gọi món này tiếp",4
265,"Gà rán ở đây ngon ơi là ngon, miếng gà thơm mà giòn tênh ăn mãi không ngán . View quán rộng rãi, đẹp, thoáng mát wifi thì cứ phải gọi là thoải mái nha, trưa nắng mà vô đây chắc là nhất rồi. Thích cách các Anh chị ở đây phục vụ gê gớm cứ phải gọi là nhiệt tình í, rất thân thiện, nói chuyện với khách rất nhẹ nhàng, vui vẻ. Khuyên các bạn nên ăn thử các phần combo nha rất là tiện, giá cả khá hợp lí mà còn được thưởng thức nhiều món hơn.",4
266,"Có ai lên lotte ăn cây kem ké máy lạnh rồi về chưa :))). Nắng nóng lên đây ăn cây kem mát lạnh trốn cái nóng là hết sảy hihi. Kem ở đây siêu mịn, ăn nghiện luôn , lần nào đi big c mua đồ cũng ghé vô mua 1 cây ăn . Thái độ phục vụ của nhân viên thân thiện, nhiệt tình . Không gian sạch sẽ, rộng rãi, thoải mái. Gà và khoai tây chiên ở đây cũng rất ngon. Hay có các chương trình khuyến mãi nữa. Giờ thì mình vẫn còn ngồi ké máy lạnh và sài wifi chùa đây :))).",4
267,"Nhiều món để lựa chọn ☑
Gà rán ngon tuyệt. Quán chia ra gà không xương và gà có xương rất ngon. 
Salad to đủ ăn cho cả 3 người. 
Món nào cũng ngon 👍
Về mặt phục vụ thì phục vụ tốt, ân cần, nhiệt tình và hòa đồng với khách hàng 👤. 
Vô có chào hỏi, về có mở cửa cho khách và tạm biệt. Luôn tươi cười. Tư vấn cho khách ăn vừa đủ món để không bị thừa và thiếu ^^. 
Mình là khách hàng thân thiện lẫn thân thuộc ở đây :))) nói chung mình hài lòng về Lotteria. Sẽ ủng hộ dài dài. Mong mấy bạn cũng đến ủng hộ và ăn thử cho biết nhé. 
Gà ở đây rất ngon, giá hơi cao một tí so với mấy quán khác nhưng đáng tiền lắm ạ ! Gà không bị bở cũng không giống gà kfc hay jolibe nha. 
Tuyệt ! 👍 .",4
268,"Chỗ ngồi khá rộng rãi , không gian thoáng mát , sạch sẽ . Nhân viên thân thiện , phục vụ nhanh nhẹn . Đợi đồ ăn tầm 5phut trở lên , nhiều nhất là 15phut . Menu đa dạng các món ăn và combo hợp lí . Đến đây mình hay ăn combo để được thử nhiều món và phù hợp với túi tiền . Giá cả cũng rẻ . Mình thích ăn hambuger ở đây tầm khoảng 50k 1 cái : miếng thịt kẹp bên trong to , bánh mì bên ngoài giòn , thơm , nước sốt cho từng loại hambuger phong phú và lạ vị :""> luôn ủng hộ lotteria ❤️🍗🍟",4
269,"Mình hay ăn lotte vào buổi tối. Cơm gà sốt đậu ở đây rất ngon. Mà nhân viên ít nên phục vụ dọn dẹp không nhanh. Làm nhìn bừa bộn. Lotte mọi thứ đều oki mà gà hơi bị bở thịt, không chắc thịt.",3
270,"Đi vào trúng ngày lễ nên ở đây khá đông. Nhìn bàn ghế hơi bừa bộn tí.
Lotteria được trang trí theo tông màu vàng nên nhìn ấm cúng, sạch sẽ, không gian khá ổn nhưng không được rộng cho lắm.
Mình không thích các món về gà + thức ăn nhanh nên thấy gà rán không ngon và Hamburger khá bình thường, còn kem tươi thì khá ngon.
Menu nhiều món, khó lựa chọn cho những người mới đi ăn lần đầu.
Giá các món hơi cao :D
Nhân viên thân thiện, lịch sự, nhanh nhẹn.",4
271,Quán nhân viên rất nhiệt tình đồ ăn lên món nhanh ăn ngon các bạn nhân viên nam tiếp thực rất nhiệt tình nhờ lấy đồ làm rất nhanh món ăn ngoan phục phụ tốt,4
272,"Quán nhân viên bao che với nhau để chống chế khách, nhân viên làm lỗi mà quản lý bao che, còn dám nói một dĩa dưa hấu 2 miếng nhỏ mà 50k. Chả có nhà hàng nào món tráng miệng sau ăn mà thu tiền khách. Chủ nhà hàng mà muốn biết thì liên hệ để bít việc nhân viên làm như thế nào. Đã vậy còn k dám cho khách chụp hình nhân viên thì điều đó có nghĩ là như thế nào, chụp để có bằng chứng đối chiếu. Ngày 16/07/2020 lúc 20:77.
Hoá đơn 1tr4
Ăn 5 món đoàn gồm 13 người",1
273,Trưa nay nhà mình có 5 người. vào nhà hàng nấu khá nhanh. thức ăn cũng khá ổn. thích hợp cho gia đình dùng cơm thân mật,4
274,"Thái độ phục vụ rất không hài lòng. Nhà mình đi bốn người nhưng hình như quán ko thích phục vụ ít người. Rõ ràng gia đình mình vào trc, quản lí ra ko cả thèm chào hỏi vì nhìn thấy đoàn khách đông hơn vào ngay sau nhà mình, làm cả nhà mình đứng ngơ ngác tại trận luôn. Quản lí chỉ bận tiếp đoàn nhiều khách hơn, cuối cùng mình phải hỏi tóm lại quán có phục vụ không? Lúc đấy mới trả lời bọn em full bàn rồi. Bó tay luôn 😖",2
275,Đẹp. Ngon. Rẻ. Sẽ quay lại nếu có dịp,5
276,"Cách phục vụ đón tiếp được, khách thì đông. Nhưng món ăn làm nhanh không phải đợi lâu. Món ăn vừa miệng. Rất thích",4
277,"Không gian theo phong cách hội an , món ăn rất hợp khẩu vị , nhân viên phục vụ nhiệt tình ,thân thiện với khách, giá cả hợp lý , nói chung nhà hàng phục vụ rất tốt, thích hợp cho không gian gia đinh.",5
