 ,Review,an_uong
353,"Mình được bạn giới thiệu cho tour kỳ co trọn gói 300k trên fanpage Du lịch biển Bảo Nam, thế là thấy cũng ok nên đặt tour bên đó luôn. Sáng cùng đồng bọn đến Nhơn Lý, anh chủ ra đón đến nhà hàng cực kỳ thân thiện. Tầm 9h đi cano ra kỳ co, cano xịn ghê, đi tầm 10p là đến đảo rồi. Bọn mình tha hồ chụp ảnh tắm biển các kiểu,cảnh đẹp mê hồn. trưa anh hướng dẫn viên của Bảo Nam đưa bọn mình ra bãi dứa lặn ngắm san hô thỏa thích xong về nhà hàng tắm nước ngọt, ăn hải sản muốn ngập mặt luôn, 8 món. là lá la nghỉ ngơi một lúc bọn mình về lại QN. Chuyến đi quá tuyệt, dịch vụ ok",4
354,"Thích thú vì về quê đi nhơn lý chơi. gia đình mình thuê qua nhà hàng này luôn vì được bạn giới thiệu và giá tour cúng phải chăng. 300k/người bao gồm di chuyển ca nô đi ra đảo và ăn trưa các món hải sản tươi k hà.
quy nhơn thì nổi tiếng vs hải sản tươi sống và giá rẻ
nhân viên nhiệt tình, vui vẻ
món ăn cũng hợp khẩu vị",4
355,"Anh chủ cực kỳ thân thiện luôn, nhà hàng hình như cung cấp dịch vụ vận chuyển luôn hay sao mà thấy các quán khác cũng liên hệ nhờ chở khách dùm. 
Cano đi nhanh dễ sợ, chỉ tầm 5 hay 10 phút gì đã ra đến bãi Kỳ Co. Chưa kịp say luôn (mình bị say sóng)
Nước biển trong vắt, cảnh thì tuyệt đẹp. Đi tham quan 1 vòng đã chụp muốn cháy máy. Công nhận ở cái nơi biển xanh cát trắng nắng vàng này, chỉ cần giơ máy lên chụp là đã có 1 bức ảnh đẹp rồi.
Tham quan tắm biển xong lại lên cano di chuyển qua bãi dứa lặn san hô, san hô ở đây nhiều và đủ màu sắc luôn. Bạn nào tắm mệt rồi thì lên bè để nghĩ. Mấy nhà hàng có làm bè nỗi để khách nghĩ ngơi hoặc muốn ăn luôn trên biển cũng đc.
Mình thì về nhà hàng ăn, tắm biển chơi bời quá trời nên đói dã man. Ăn gì cũng thấy ngon. Nhất là Hàu, thịt nhiều dễ sợ. 300k mà vừa đi vừa ăn như vậy theo mình thấy là rẻ. Nếu có thêm dịch vụ giải trí nữa thì ngon. 
À. Cái phao vịt, hay thiên nga gì đó thuê có 50k/h à. Chụp rồi mà hình ở máy khác nên ko up đc :((",5
356,"Được du lịch quy nhơn thích ơi là thích. phải ghé một trong những địa điểm du lịch hot gần đây. gia đình mình chọn tour bên chỗ này vi giá cả phải chăng và dịch vụ tốt
không gian nhà hàng mát mẻ, phục vụ cũng chu đáo
nói chung hài lòng
ở đây có món mắt cá ngừ đại dương ăn khá ok
nhum biển cũng tươi ngon",4
357,"Đợt nghỉ lễ về rồi rủ bạn đi Kỳ Co, Eo gió vì đang là địa điểm hot của quy nhơn năm ni nên nhất định phải ghé. mình và bạn mua tour ra đảo cho khỏe, họ lo cho mình di chuyển và ăn uống luôn.
Tour đi về trong ngay giá 300k, bao gồm đi cano, ăn hải sản, tắm biển.
cano chạy êm, hải sản tươi và nhiều quá trời luôn
nhà hàng khá là chu đáo và nhiệt tình, dịch vụ tốt",4
358,"Nhà hàng phục vụ ăn uống và tour du lịch biển đảo luôn
giá vé 300k, bao gồm thuyền ca nô di chuyển ra đảo và ăn uống luôn
không gian nhà hàng sang trọng và mát mẻ
có nhiều chòi để ngồi nghỉ ngơi
nói nhà hàng chứ giá cả cũng phải chăng lắm
có dịp sẽ ghé lại",4
359,"Ấn tượng đầu tiên của mình khi mới đến là quán rộng rãi và khang trang
Mình đi 2 người và kêu 3 cái bánh đầy đủ ăn no cành hanh ko hết

Bánh đầy đủ gồm có tôm, bò và trứng. Giá là 40k/cái
Còn nếu bánh mà 1 nhân thì 30k

Thật ra lúc đầu mình muốn gọi là 3 cái mỗi cái 1 nhân. Nhưng khi nhân viên mang ra thì là 3 cái thập cẩm hic. Do đây cũng là lần đầu tiên mình ăn quán này nên chắc do mình nói không rõ làm chị nhân viên hiểu lầm. 

Điểm trừ nhẹ là bánh độ khá dày chứ không mỏng như bánh xào miền tây và miền trung. Với cả hơi nhiều dầu mỡ nên mau ngấy",4
360,"2 người kêu 4 cái ăn no xỉu á. Nên đi ăn sớm vì ăn giờ tầm 7h tối quán rất là đông. 
Điểm cộng: mát mẻ,nha đam rất là ngon á.
1 cái giá 30k",4
361,"Trước khi đi Bình Định mình có xem qua nhiều review về ăn uống, du lịch, đa phần đều recommend món bánh xèo tôm nhảy nên mình cũng ăn thử.
Quán bánh xèo này nằm trên đường Diên Hồng, khu này hơi vắng vẻ và ít quán xá.
Mình đi buổi tối thấy quán rất đông, đa phần là khách du lịch, quán lên món nhanh.
Mình gọi 2 phần bánh xèo tôm và bò tổng cộng 130k 4 cái, mà kiểu bánh xèo miền Trung nho nên giá vậy là khá cao so với chất lượng.
Bột bánh xèo trắng, chiên giòn, bánh xèo bò thì phần bò xào quá ngọt, bánh mực có 3 con mực, ăn với rau ăn kèm và xoài.",3
362,"Đồ ăn ở quán này ngon bánh xèo bột dày, rau mầm tươi và xanh, ăn kèm với topping dưa leo và xoài rất hợp.Chả cá ngon.Giá cả 30k/1 cái. Dĩa 2 cái. 
Thái độ nhân viên: Hôm mình đi ăn quán không đông lắm nhưng mà mình gọi nhân viên xin đồ thêm rất khó khăn. Mình phải lặp lại đến 3-4 lần nhân viên mới mang ra mặc dù nhân viên đông.. Mình cảm thấy khá thất vọng và khó chịu",3
363,"Quán này cũng được bạn địa phương giới thiệu. Không gian hơi nhỏ nên mùi dầu mỡ khá đậm, nếu làm cho thông thoáng được thì sẽ tốt hơn.
Bánh xèo tôm và thịt bò đều ok. Hơi nhiều dầu do muốn có vị giòn, khác bánh xèo miền Nam.
Nước chấm thì hơi ngọt, ai không quen thì có thể pha thêm nuớc mắm mặn.
Giá bình thường 50k-60k/người cho ăn sáng thì không rẻ nhưng no đến xế chiều !
Dân địa phương cũng ăn nhiều. Có 1 quán tương tự ngay sát vách thấy rất vắng khách.
Sẽ còn quay lại.",4
364,"Ăn Gia Vỹ xong mới thấy bánh xèo tôm nhảy thật sự ngon. Bột đổ bánh xèo nhiều nè, bánh xèo giòn giòn, nước chấm xuất sắc hơn bên Anh Vũ. Bên đây chỉ có bánh xèo tôm và bò, ko có mực như bên Anh Vũ. Nước mắm không có cay, kiểu chua chua ngọt ngọt á. Nước mắm làm cho cái bánh xèo bớt ngấy dầu đi. Không gian cũng khá là thoải mái. Gửi xe trước quán luôn nha. Cô chú bán vui vẻ, nhiệt tình. Giá cả thì 26k/1 cái. Đến Quy Nhơn phải đến đây thử bánh xèo tôm nhảy ở đây",4
365,"Mỗi lần ghé Quy nhơn là mình hay ghé quán này ăn xế- Bánh giòn ngon ăn kèm rau sống , xoài băm - Nước mắm pha rất ngon có ớt mà không hề cay",3
366,"Ở đây có 2 loại bánh xèo nhân tôm và nhân thịt bò. Cả 2 đều ăn vừa miệng! Bánh ăn giòn, được tráng mỏng, hơi mỡ 1 xí nhưng đó là điều hiển nhiên rồi :> Tôm không có nhiều vị, còn bò thì được nêm ăn như thịt trong bún chả ngoài miền Bắc. Mình không phải fan của cuốn bánh đa lắm nên toàn ăn vã luôn ^^ Nước chấm ở đây phải gọi là best, không hề cay mà chua chua ngòn ngọt, đối với cái ngậy vủa bánh! Được người khác trả xiền nên cũng không nhớ lắm nhưng chắc dao động tầm 15-30k 1 chiếc. Mình mà là dân Quy Nhơn thì chắc chiều nào đi học về cũng ra làm 1 cái kaka 😅",4
367,"Đến quy nhơn mà không ăn món này thì tiếc lắm luôn 
Thật sự chưa ăn thì chưa biết nó ngon đến thế
Đế tráng giòn
Trên có 2 loại nhân là tôm và bò
Về tôm thì tôm tươi nên ngọt với thêm gia vị khác như hành tây , giá đỗ
Ăn quấn bánh tráng nhúng nước mềm chấm sốt rất ngon
Về bò chiên thịt vừa vặn thêm nhân như tôm
Cá nhân thấy bò ngon hơn tôm 
Mà giá rẻ bèo luôn ấy
2 người ăn tẹt hết có 114k nè 
Các bạn vào quy nhơn không thử phí một đời",4
368,"Ăn ở đây cả nhà mình đều thích, bánh nóng vừa miệng. Đặc biệt dĩa rau nhìn thấy hấp dẫn rùi😀",4
369,"Mình thấy giá này bằng giá ngoài hà nội, cũng 25k/c nhg bánh ngon, giòn rụm, ko bị ngấy mỡ, rau rất nhiều và tươi. Lưu ý là ở đây tính tiền bánh tráng riêng nha, 1k/phần bánh tráng nên hnay mình gọi thêm 1 phần bánh tráng mà tính tổng 53k đó @@ trà đá ở đây cũng free như bao hàng quán khác ở quy nhơn, phục vụ nhiệt tình",2
370,"🍒Bánh xèo này nổi tiếng nên bà con mình cũng dẫn đi. Tuy nhiên mình cũng thấy bình thường thôi
Giá hơn 20k 1 cái thì hơi mắc
Tôm nhỏ và bột ăn cũng ko có đặc biệt
🍒Ăn thử cho biết thì ok",3
371,"Nằm ở đường Diên Hồng Quy Nhơn. Quán này cũng khá nổi tiếng ở đây về độ ngon. Nhưng mình thì cũng thấy được thôi, chứ không ngon lắm. Vì ăn nhiều sẽ ngấy vì mình thấy hơi nhiều dầu. Một người ăn tầm hai cái là vừa đủ no. Bánh nhiều tôm và nhiều thịt bò, đặc trưng là bò và tôm đều rất tươi, rau sống ăn kèm thì toàn rau non và ngọt, nước chấm cũng vừa miệng Quán cũng khá sạch sẽ, mà tại giá hơi chát nên ảnh hưởng một phần độ ngon của nó.",3
372,"Trời! Sao bánh giá đắt quá vậy nhỉ. 24k/ cái mà như vậy sao. Chất lượng cũng không được hoàn hảo mà sao lại có tiếng như vậy nhỉ. Mình không thể hiểu được. Mình ở Đà Nẵng ăn quán nổi tiếng nhiều người biết đến mà giá cũng tầm 15-20k thôi mà ngon với xứng đáng lắm. Phục vụ cũng không được thân thiện lắm, mình chỉ hỏi giá thôi mà bạn nhăn lại quá. Thất vọng.",3
373,"Ăn 1 lần mà sợ, 25k 1 cái bé tẹo ăn tô bún giò, ngoài nhiều tôm nhiều thịt thì k có gì đặc sắc, bánh xèo quê mình 1 cái to cái chảo lớn đầy tôm thịt chỉ có 20k, 3,4 người ăn 2 cái là no. ngon ko thua kém gì. Lần đầu tiên đi ăn bánh xèo mà giá chát như thế, so với mặt bằng thì quá mắc",2
374,"Ghé đây khoảng 3h chiều nên quán chưa đông - Chỉ có 2 loại là bánh xèo tôm và bò - tôm tưoi chiên luôn vỏ nhưng ăn không bị lạm xạm , bò ướp vừa miệng. Bánh giòn và nhiều dầu ăn kèm với rau xoài dưa leo , nước chấm khá ngon - Ăn mỗi người 1 cái thì vừa đủ cảm nhận vị ngon , nhiều quá sẽ ngán - Trà đá free",4
375,"4 người gọi 3 tôm 3 bò 
Quán bán có tâm lắm, mình gọi 4 bò 4 tôm mà sợ ăn không hết bỏ phí nên bảo 3 bò 3 tôm thôi
Mà đúng là ăn nhiều nên hơi ngấy
2 nước 7 up, 1 chai nha đam
Tổng thiệt hại 184k",4
376,"Vào Quy Nhơn nên ăn thử cho biết :d 1 bánh 25k khá là chát,ngoài nhiều tôm nhiều thịt ra thì không có gì ấn tượng cả ^^ quán nhìn sạch sẽ",3
377,"Bánh xèo tôm nhảy là đặc sản Bình Định, bánh xèo mình đã từng ăn rất nhiều nơi, ko nơi nào ngon bằng BĐ quê mình. 
Bánh xèo có nhiều loại: bánh xèo vỏ, bánh xèo thịt, bánh xèo tôm nhảy vs đặc trưng là vỏ mỏng giòn rụm và nhân rất nhiều, đúc vs tôm đất tươi, thịt bò rất thơm, ngoài ra còn có bánh xèo mực và trứng, cùng đủ các loại rau sống, rau mầm, xoài, dưa leo, nhìn đĩa rau là thấy tươi phơi phới rồi, đặc biệt của bánh xèo BĐ chính là nước chấm ớt tỏi thơm (dứa) và tương đậu phộng, bánh tráng phơi sương khi nhúng nước ăn có độ mềm dai. Cả cuốn bánh xèo đưa vào miệng hoà quyện trọn vị ngon khó diễn tả.

Bánh xèo BĐ chỉ có ăn ở BĐ, bánh xèo BĐ ở Hà Nội hay SG đều ko thể đủ hết các đặc trưng và do đó ko thể ngon như khi ăn ở BĐ.

Bánh xèo tôm nhảy ở BĐ có nhiều quán, mình ăn các quán cũng ko thấy sự khác biệt nhiều lắm, Gia Vỹ có vẻ ít rau và độ tươi ko bằng, bù lại thì quán rộng và sạch, nhưng những khi đông khách thì cũng khá ngột ngạt. Điều mình ko thích ở tất cả các quán bánh xèo là phải chịu mùi dầu mỡ, hơi nóng từ lò đúc, cùng mấy cái quạt to phà phà cái hơi nóng miền trung nữa. Người ăn thêm cốc trà đá thì lòng tươi mát chứ ng làm đúc bánh nhìn chắc cực lắm.

Ngày trc mình ăn một quán ở đường Đống Đa là tầm 18-20k một lá bánh xèo, lâu lâu đi về ăn hiện tại là 25k một lá. Nghĩ khá đắt vì bánh nhỏ, chứ ko phải to như bánh xèo miền tây, nhưng so vs độ nhiều và tươi của tôm thịt, cùng rau dưa nước chấm thì bỏ ra rất đáng đông tiền bát gạo.

Các bạn du lịch QN nhớ ăn bánh xèo tôm nhảy, ngoài ra còn rất nhiều loại bánh xèo khác, tuy ít cầu kì hơn, giá bình dân hơn nhưng vẫn có cái ngon riêng. Nhớ thưởng thức nhé!",4
378,"Hôm rồi mình có dịp đi du lịch Bình Định, nghe bảo ở đây có món đặc sản bánh xèo tôm nhảy nên tìm quán ăn thử. Lên foody tìm thì thấy cũng có nhiều quán. Lúc đầu tụi mình định ghé quán Ông Hùng vì thấy review cũng ok, nhưng đến quán thì đóng cửa nên ghé quán này ăn. Cả quán này và quán Anh Vũ kế bên đều mời khách tới tấp luôn. 
Cảm nhận đầu tiên là không gian cũng thoáng mát, mấy cô phục vụ nhiệt tình. Mình đi 4 người, thấy bánh cũng nhỏ nên gọi trước 4 cái mà ăn hồi no ghê. 
Bánh xèo tôm trứng và bò trứng đều ngon, tôm tươi, ăn ngọt thịt, thịt bò đã được xào trước, có cả sả nữa, nêm nếm vừa ăn lắm. 
Nước mắm pha ngon. Bánh hơi nhiều dầu nhưng khi cuốn với bánh tráng, rau, xoài rồi chấm thêm nước mắm thì tròn vị. Điểm trừ là rau mầm ở đây bị cũ, hơi dập lá. 
4 đứa với 4 cái bánh xèo, 4 trà đá, thêm 1 phần rau và bánh tráng thì tổng thiệt hại là 108k nha.",4
379,"Món ăn thì ok, rau cũng nhiều. Tuy nhiên, không gian không ổn lắm, ngồi ăn mà khói bay mù mịt. Mình còn không thích cách các bạn trông xe đứng chào mời khách bên ngoài! 
Giá cả thì quá mắc so với chất lượng!",2
380,"Một đặc sản nữa của Bình Định là bánh xèo tôm nhảy, tụi mình ghé quán khá trễ khoảng hơn 7h, nhưng quán còn rất đông, nên mọi người được sắp xếp ra phía ngoài vỉa hè ngồi cho mát mẻ.
Thức ăn ra rất nhanh. Gọi 2 bánh xèo tôm, 2 bánh xèo thịt bò. Mỗi bánh là 23k.. vỏ bánh giòn và còn nóng, ăn liền rất ngon nhưng do bánh tráng đem ra ít ít nên kêu thêm cũng sẽ tính tiền nhé.. Nhìn hình bánh có vẻ nhỏ, ban đầu do đói bụng tính kêu nhiều nhưng suy nghĩ để ăn hết rồi kêu thêm, ai dè nhỏ nhưng có võ nhé! No căng bụng luôn ấy. Đến BĐ nên thử nhé!",4
381,"Quán khá rộng rãi và thoáng mát. Mình đi ăn với bạn vào 1 ngày mưa dai dẳng, rất thích hợp để ăn bánh xèo. Nhân viên ở đây rất nhiệt tình, gọi gì thêm cũng mang ra liền. Bánh xèo có 2 loại nhân: tôm và thịt bò xào. Bánh mang ra nóng hổi luôn, bánh xèo nhỏ hơn trong sài gòn, 1 dĩa 3 cái bánh khá là nhiều. Lớp bánh mỏng, cực giòn, nhân nhiều lắm nha, có thêm hẹ và hành tây, mình không thích mùi hành tây, vậy mà ăn ở đây không thấy mùi nồng của hành tây đâu, ăn rất ngon nữa. Rau sống và bánh tráng gọi thêm miễn phí, có trà đá miễn phí nữa. Quan trọng nhất trong món này là nước chấm, nước chấm ngọt ngọt đúng kiểu mình thích. Nhìn nhiều ớt vậy thui chứ không cay lắm đâu, mình ăn cay kém còn múc tới mấy lần nước mắm. 
Mọi người có dịp ra quy nhơn nên tới đây ăn nha. Bên cạnh quán còn bán các loại bánh kẹo để mang về nhà làm quà nữa đó.",4
382,"Nói đến quy nhơn thì phải nghĩ ngay đến món này . Mà đã ăn bánh xèo tôm nhảy thì phải đến gia vỹ ăn mới đã . Một cái bánh giá tầm 22-25k , mắc quá đúng không , một cái bánh xèo mà giá bằng tô phở luôn . Nhưng đảm bảo bạn ăn 2 cái là lo căng . Bánh siêu nhiều tôm và thịt . Cũng phải 10 con tôm trên cái bánh . Lớp vỏ bánh dày hơn những chổ khác nên ăn nhanh ngấy lắm . Được cái rau nhiều và rất tươi nên ăn kèm ít ngấy hơn . Dù sao thì mọi người vẫn nên tới thử khi đến quy nhơn . Rất đáng đồng tiền hihi",4
383,"♨️BÁNH XÈO TÔM NHẢY♨️, đặc sản Bình Định

2 hàng bánh xèo Gia Vỹ và Anh Vũ nằm ngay cạnh nhau này có lẽ là nổi tiếng nhất tại Tp Quy Nhơn. 
Theo mình biết thì đây cũng chưa phải hàng ngon nhất, theo dân bản địa thì còn hàng ngon hơn nằm xa trung tâm nữa. Hàng này thì khách du lịch ưa chuộng hơn, bởi thế giá cũng cao hơn mặt bằng chung.
21K cho 1 chiếc bánh xèo tôm hoặc bò. Bánh ở đây hình tròn, vỏ bánh giòn và khá dày mình chứ không mỏng sát vỏ như bánh Sài Gòn hay miền Tây. Với lớp bột bánh này ăn lúc đầu thì ổn chứ đến miếng thứ 3-4 là ngấy lắm rồi đó, mặc dù mình đã cuốn rau lá nem các thứ.
Điểm mình thích nhất có lẽ là nhân bánh, nhân tôm hay bò đều đầy đặn, vừa vị. Bò là bò xào mềm tới, ăn không hề bị dai miếng nào. Điểm thích nữa là loại nem cuốn bánh, nem dai hơn ngoài này nhiều nên tha hồ cuốn mà không sợ rách hay bể.
Thêm nữa quán có sữa ngô ngon xuất sắc, uống rõ ngô ta ngọt lịm người.

Mình vẫn recommend các bạn nên thử dưng gọi 1 chiếc thôi kẻo ngấy nhé.

💸21K/chiếc.",3
384,"Đây là bánh xèo tôm nhảy gia vĩ nổi tiếng ở quy nhơn, khách du lịch đến quy nhơn thì hay đến đây ăn nè, nge nói giá ở đây cao hơn ở mọi chỗ khác ở quy nhơn thì phải, mà ăn ở đây ngon cực kì luôn á, bánh xèo ở quy nhơn là ăn 1 cái thì đã no lun rồi ))
bột dày hơm ở mọi chỗ khác, tôm mựa thịt đầy cả bánh xèo nhìn đã cả mắt, túm lại là rất thích, ăn được lần thèm đến bây giờ luôn hihi",4
