,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
190,"Có dịp đi team building, được công ty sắp xếp ăn tối ở đây. Không gian rộng rãi, sang trọng nên dù đi đông cũng thấy thoải mái. Thức ăn đã được đặt trước và đặt gọn gàng trên bàn. Bữa cơm tối có đầy đủ các món mặn, món rau và canh. Các món ăn được bày trí khá bắt mắt, hấp dẫn. Thức ăn hợp khẩu vị, phục vụ nhà hàng nhanh nhẹn.",0,0,5,0,0,0
191,"Mình đã ghé Palace tea vào những ngày khai trương , có lẽ do lúc đầu nên quán chưa có kinh nghiệm nên nước có vẻ không ngon . Nhưng vài ngày sau khai trương mình có quay lại , chất lượng nước đã được cải thiện nhiều . Mình thích nhất là trà sữa truyền thống với trà xanh kem sữa - uống rất vừa miệng , kem sữa ăn k ngán . Nhân viên ở đây rất là thân thiện , các bạn pha chế hơi bị đẹp trai luôn . Với mình - thì bỏ 35k uống 1 ly trà sữa truyền thống của Palance rất đáng . Sẽ ghé quán nhiều 💛",0,0,0,4,0,0
192,"Là điểm đến cực kì sang trọng và thoáng đãng dành cho tất cả mọi người ở mọi lứa tuổi, rất phù hợp cho các buổi gặp mặt gia đình bạn bè và người thân... nằm dọc đường xuân diệu phía sau quảng trường trung tâm... là địa điểm lý tưởng để các bạn đến vui chơi và ăn uống... mặt bằng quán hướng ra biển và có dược đặt dưới lòng đất... các bạn hãy đến và cảm nhận đi nào... sẽ không phí 1 chút thời gian của các bạn đâu... các bạn có thể sống ảo các kiểu với ánh đèn lung linh đủ màu sắc...",0,0,4,0,0,0
193,"Đi teambuilding được công ty sắp xếp ăn ở đây. Thấy nhà hàng lớn, không gian rộng rãi. Các bàn ăn đã được chuẩn bị chu đáo trước khi đoàn mình tới, món ăn được bài trí trên bàn nhìn rất bắt mắt. Có đủ các món ăn khai vị, món xào, món mặn món rau ... Chất lượng cũng tốt, hợp khẩu vị nên ăn no. Nhân viên chu đáo, phục vụ nhanh nhẹn tại chỗ khi cần.",0,0,4,4,0,0
194,"Do đi ra sân bay gắp nên chỉ có thể mua phần kfc mang đi thôi, mình gọi 1 phần combo gồm có 1 hamburger bò, 1 khoai tây chiên và 1 ly nước ngọt để uống, theo mình cảm nhận thì đồ ăn của chuỗi của hàng kfc có thể nói là khá giống nhau rồi nên cực kỳ ưng chất lượng sản phẩm chổ này luôn, đồ ăn mang đi tới sân bay vẫn còn hơi ấm ấm nên ăn cũng ngon lắm mà miếng hamburger khá là to ăn mà no căng cái bụng luôn ấy chứ, khoai tây chiên thì hơi dầu mỡ thấm tràn ra cả giấy gói",0,0,4,0,0,0
195,"Đây là quán sushi duy nhất có chất lượng ổn định. Chỗ ngồi thoải mái.
Tuy nhiên, để ăn no, mình phải order nhiều món hoặc 1 món nhưng nhiều suất, nên hóa đơn lúc nào cũng làm mình hốt hoảng.
Nhân viên tận tình, nhưng khi có rắc rối xảy ra thì xử lý hơi thiếu văn minh. Có lần khi thanh toán, mình (hay họ) có nhầm lẫn về tiền nong gì đó, nhưng thái độ của họ nhìn mình với con mắt khinh miệt đề phòng. 
Hi vọng quán sẽ cái thiện chất lượng dịch vụ!",0,0,2,0,0,0
196,"Đồ ăn rất ngon, chất lượng mà giá cả rất ổn. Lúc đầu tưởng Lux là quán pub nhưng vào thì mới biết là nhà hàng. Không gian sống ảo siêu đẹp. Thực đơn khá nhiều món lạ, ngon nhất phải nói đến món “Bò bàn ủi”, món này được giới thiệu là best seller nên các bạn phải thử nhé! Dịch vụ tốt, đặc biệt hôm nay cảm ơn quán đã tìm cách liên hệ với mình khi thấy mình quên ví. Vô cùng cảm ơn quán luôn!",0,0,5,5,0,0
197,"Nhà hàng này ở vị trí khá đẹp, nhìn ra là thấy hồ sinh thái ở Quy Nhơn. Quán cũng sang trọng nhưng thực sự cách bài trí thì mình thì thấy hơi khó hiểu, nó không theo một quy luật nào cả, các bàn kê khá gần nhau nên hơi ồn,ảnh hưởng bởi bàn kế bên.Nhưng được cái là bàn nào cũng được trải khăn trải bàn nhìn sạch sẽ,tinh tươm. Đồ ăn thì cũng tạm được nhưng không được tươi lắm. Nhưng được cái bạn phục vụ đẹp trai nên lấy được điểm trong mắt của mình. Giá thì cũng ổn,biết chọn món hợp lý thì cũng rẻ.",0,0,3,0,0,0
198,"-Sau khi đi Tháp Đôi thì sang đây
-Quán lịch sự, rộng rãi, trông rất cổ điển, hợp với các bác :)))
-Nhà hàng chuyên về các loại bánh của miền Trung, nhà mình gọi bánh xèo, bánh bèo và 1 tô bánh canh, hết gần 200k
-Một điều thú vị là cứ có khách vào thì bảo vệ đánh tiếng trống
-Về món ăn thì cũng bình thường, không ngon lắm đâu, nhưng thôi điểm cộng cho không gian
-Thấy còn có chương trình trò chơi dân gian gì đó vào t7 dương lịch đầu tiên của mỗi tháng, tiếc là vào không đúng dịp",0,0,0,3,0,0
199,"Bữa có ghé qua chỗ này tham quan, vé hình như là 10k 1 người thì phải, gửi xe ở ngoài rồi đi bộ vô. Cụm di tích này gồm 3 tháp, kiến trúc thì cũng giống như các tháp Chăm khác, chắc nó giống cái bánh ít nên có tên gọi dậy. Leo lên tới tháp gió thổi lộng lộng khá mát, view nhìn xuống cũng khá đẹp",4,0,0,0,0,0
200,"Nhà hàng đẹp nhất khu này, rộng rải, sạch sẽ, phục vụ chẳng thua gì nhà hàng 5sao, thức ăn ngon mà còn đc đưa đón miễn phí tận nơi nữa chứ. Lần sau quay lại khỏi phải lăn tăn lựa chọn chổ ăn. Leng Keng 2 thẳng tiến!",0,0,5,0,0,0
201,"Cửa Hàng chuyên buôn bán bánh kẹo các vật dụng gia đình nội trợ sỉ lẻ các loại và có hóa đơn... giá bán bằng giá thị trường và có thể rẻ hơn... đồ bán bao chất lượng bao rẻ,... địa điểm rất dễ tìm nằm ngay trên đường trần hưng đạo... cửa hàng đang bán các loại bánh kẹo tết các loại với cả ưu đãi... vậy các bạn đã mua sắm đồ cho những ngày tết đến chưa hãy tới 113D Trần Hưng Đạo để mua hàng để được những giá cả hấp dẫn nhé.. Bánh kẹo hàng ngoại nhập không nha bà con...",0,0,0,0,0,3
202,"Nhà thờ đc xây dựng theo phong cách châu Âu, nằm xa trung tâm nhưng rất dễ đi theo hướng dẫn bản đồ. Vào đây rất mát, gió lồng lộng, cảm giác rất yên bình",4,0,0,0,0,0
203,"Ấn tượng với không gian ở đây, không gian nhà gỗ nhưng rất sang trọng, ấm cúng. Có nhiều góc chụp để checkin sống ảo. Giá cả phù hợp, cà phê rẻ chỉ từ 9.000 đến 10.000/ly à, ngoài ra còn những loại nước ép, trà lipton.. Tuy nhiên, menu món nước ít đa dạng như các quán cfe khác. 
Ở đây có phục vụ cơm trưa, tối nữa, những món ăn dân dã như cơm niêu, cá kho, canh riêu..rất thích hợp cho những bữa tiệc công ty, gia đình, các đoàn tour khi du lịch tới Quy Nhơn.
Mình cực ấn tượng với món gà quay kèm xôi lên mẹc ở đây, ngon đậm đà. Giá cũng rẻ nữa, đi nhóm 4 5 người gọi 1 gà quay và thêm ít món nữa, ít lon bia mà chưa tới 500k. Nhìn bill mà thấy ngạc nhiên gà 195.000/con, tụi mình còn tưởng nhà hàng tính nhầm nữa cơ :)). Nói chung là hài lòng 👍👍",0,0,0,5,0,0
204,"Có chuyến công tác ở Quy Nhơn vài ngày được bạn dẫn đi tham quan mộ nhà thơ Hàn Mặc Tử-Dốc Mộng Cầm-Trại Phong-Bãi biển Ghềnh Ráng. Phải nói là biển quá đẹp, người dân thì vô cùng nhiệt tình, thật tà, giá cả quá ư là rẻ, đồ ăn quá ngon luôn. Lúc về không muốn về luôn, muốn làm ng dân và sinh sống ở đó luôn vậy.
Hi vọng sẽ có dịp quay lại để thưởng thức món bún rạm, tham quan Cầu Thị Nại và những địa điểm nổi tiếng của Bình Định.
"" Ai mu trăng tôi bán trăng cho
Trăng nằm im trên cành liễu đợi chờ...""",5,0,0,0,0,0
205,"Nơi lưu giữ rất nhiều hiện vật về phong trào Tây Sơn và những chiến tích của vua Quang Trung. Hiện tại còn 2 di tích vô cùng quý giá là cây me cổ thụ và giếng nước xưa của gia đình anh em nhà Tây Sơn.
giá vé là 10.000 đ/ lượt tham quan.",3,0,0,0,0,0
206,"Nhà hàng kiểu tầm trung không rộng rãi và sang trọng lắm. Tại mình đi nhiều nhà hàng sang trọng rồi, nên thấy nhà hàng này khá bình thường. Không ấn tượng với cách trang trí lắm kiểu 5,7 năm về trước và hơi nóng. Nhưng bù lại đồ ăn khá tươi và ngon, chế biến nhưng vẫn giữ nguyên hương vị, mình thích món bê hấp gừng và tôm hấp nước dừa. Mực cũng tươi nữa nên khi ăn vẫn giữ nguyên vị ngọt tự nhiên. Món lagu khá đậm đà và dễ ăn. Chung quy đồ ăn thì ổn.",0,0,3,3,0,0
207,"Liên kết hệ thống giữa FLC và vườn thú chưa được chặt chẽ, nhóm mình trước khi đi đã check với nhân viên lễ tân nhưng đến nơi vẫn bị bắt mua vé thêm, sau khi giải thích phải ngồi chờ cả buổi kiểm tra xong mới được cho vào. Bên trong không gian rộng rãi nhưng chưa được đa dạng về thú, mình xem được chuồng công và vài loại khác nhốt chung, đà điểu, cừu, có 2 con dê cứ lẻo đẻo theo cũng dễ thương, khá dạn dĩ, chuồng cọp có 2 con, chuồng sư tử có 1 và chuồng gấu cũng ít. Đi bộ khoảng 30p đã xong, nếu mua vé xe điện hoặc xe ngựa thì hơi mắc với giá 70k/người. Đi cho biết chứ không có gì nổi bật để quay lại.",3,0,0,0,0,0
208,"Tới quán vào buổi chiều bằng xe đạp, nhân viên có hơi chậm nhưng k đến nỗi, gọi cocktail Seapink, k ngon nhưng uống đc, độ cồn có hơi nặng hơn tui nghĩ, cảnh rất đẹp! Trang trí cocktail xấu quá! :)))",0,0,0,3,0,0
209,"Cảnh đẹp, hoang sơ. Chùa Ngọc Hoàng có tượng Phật hai mặt đang được xây dựng nên chưa hoàn chỉnh",4,0,0,0,0,0
210,"Mình nghe đồn là tiệm cơm gà này có xuất xứ từ vùng đất hoa vàng cỏ xanh Phú Yên nên mới tìm đến quán nàu, quán nằm ở gần chợ Khu 6 ở đường Nguyễn Thái Học nên rất dễ tìm, không gian quán thì có hơi bé thật. Nhưng nhìn chung cũng khá rẻ, chỉ 25k một phần thôi, địa điểm này cách xa công ty mình quá nếu không mình sẽ thường xuyên đặt cơm trưa ở đây. Gà ở đây là gà ta nên khá dai ngon, cơm cũng mềm thêm ít rau răm và chua ngọt khá trọn vị, bên cạnh đó ngon nhất là chén nước chấm chua cay.Khá ổn.",0,0,0,4,0,0
212,Mình vào gọi phần bò né phô mai size L ăn ngon mà chất lượng dã man. Trang trí đẹp mắt gây cho mình cảm giác thích thú khi thưởng thức. Chắc chắn sẽ quay lại và ủng hộ cho Phạm Gia,0,0,0,5,0,0
213,"Không gian quán rộng rãi sạch sẽ sang trọng, lúc đầu cứ nghĩ giá sẽ cao nhưng thật sự giá rất mềm nhưng chất lượng rất ok! Quán đầy đủ: cơm món, cơm niêu, cơm gà, món nhậu...Món ăn rất vừa miệng, thấm. Đặc biệt quán có những loại mắm rất ngon ăn kèm rau. Nói tóm lại Đồ ăn ngon, giá rẻ, sạch sẽ... mình sẽ ủng hộ lâu dài!",0,0,5,0,0,0
214,"Tháng trước công ty mình có tổ chức đi du lịch Quy Nhơn và ghé dùng bữa chiều tại nhà hàng này. Nhân viên không lịch sự, làm đổ nước vào thực khách mà không xin lỗi câu nào luôn. Món ăn dọn lên lâu. Các món ăn cũng tạm được thôi. Tôm rim tiêu vừa ăn. Canh gà lá giang thấy cái đầu gà còn mào gà hơi ghê, nấu cùng măng chua nên không hợp khẩu vị mình cho lắm.",0,0,2,2,0,0
215,"Bò né ngon mà chất lượng cực kỳ. Không gian đẹp, sạch sẽ. Nhân viên nhiệt tình. Có cả khu cho trẻ em chơi. Tuy nhiên giá cả hơi mắc, bánh mì đôi lúc không được nóng",0,0,4,5,0,0
216,"Thật ra quán này rất nổi tiếng,nhưng mỗi năm mình chỉ dám đến một lần,vì giá cả hơi đắt,nên chỉ dành cho khách du lịch với có lẽ người thuộc tầm trung trở lên, quán đầu tư trang trí và view rất nhiều, buổi tối là không gian lung linh hết cả một góc trời,vô cùng rộng vì nó trải dài theo bờ biển Quy Nhơn thích hợp để hẹn hò thì lãng mạn không tả nổi luôn, không ngồi một lần thì cũng hơi phí thanh xuân, nước uống thì bình thường như những quán khác,không có gì đặc biệt, đồ uống cũng trang trí không có đẹp mắt.",0,0,4,0,0,0
217,"Bãi tắm mới được xây dựng theo phong cách Hawaii, khá dễ thương. Bãi biển đẹp và sạch. Nhân viên thân thiện, vui vẻ, nhiệt tình.Điểm trừ là giá cả khá đắt (chắc do đối tượng chính là người nước ngoài) và nước uống không ngon.",0,4,0,0,0,0
218,"Resort max đẹp luôn hà nha, đồ ăn ngon, không gian đẹp, nhân viên lịch sự, chuyên nghiệp
khu này là nổi tiếng du lịch trong năm gần đây",0,4,0,0,0,0
219,"Quán ở gần bờ hồ nên khá mát mẻ , thoáng đãng . vừa ngồi ăn vừa nhìn ra bờ hồ rất thích nha . menu đa dạng các loại hải sản và các dạng chế biến khác nhau . đồ ăn nhìn chung sạch sẽ , trang trí bắt mắt . các loại hải sản hấp và nướng khá ngon . ở đây có món lẩu hải sản ngon mà nhiều lắm nè . nhân viên đông nên phục vụ nhanh nhẹn lắm . giá cả ở đây cũng tạm được chứ không rẻ lắm . đến đây thì nên ăn lẩu hoặc sò hấp là cực ngon",0,0,0,5,0,0
220,"Kiến Trúc ở đây toàn bằng gỗ, bước vào là bao trùm một cảm giác cổ xưa. Ngồi và cảm nhận sự yên bình trong tâm hồn. Mình chả biết chủ quán đã đổ ra bao nhiêu tiền để đầu tư một không gian hoành tráng như thế này. Đồ ăn của quán bán thiên về hướng các loại bánh cổ truyền ngày xưa loại gì cũng có, bánh xèo,bánh bèo, bánh bột lọc, bánh hỏi....Mang đậm bản chất dân dã. Thích nhất là ngồi nhìn mấy cô phục vụ mặc áo bà ba đồng phục..Ngồi trong quán cảm giác cứ như là mình sống lại thế kỷ 19 ấy.",0,0,5,0,0,0
221,"Nhìn chung phòng ốc ở đây chỉ hơi ổn, trang thiết bị không đúng tiêu chuẩn 4 sao, toàn dùng các thiết bị rẻ tiền từ cái muỗng uống cf, dĩa ăn hoa quả sáng đến cái điều hoà, máy sấy trong phòng nghỉ..... Các phụ kiện trong nhà wc thì lung lay, đủ nhưng kém chất lượng Mình cảm thấy hài lòng về chất lượng dịch vụ ở đây. Bởi vì đội ngũ nhân viên phục vụ không những lịch sự mà còn niềm nở , tuy nhiên checkin hơi chậm, phục vụ chưa chuyên nghiệp so với khách sạn 4* Dịch vụ hồ bơi hơi chán, diện tích hồ nhỏ và chưa sạch sẽ lắm, cảm giác chưa xứng với đẳng cấp 4* Địa điểm tạm ổn, nằm đối diện bãi biển nên không gian thoáng mát. Buffet sáng chuẩn bị cũng ngon miệng. Giá 1 đêm cũng không thấp, tầm 1tr~2tr tùy từng ngày, dịp lễ Tết",0,3,0,0,0,0
